episode_return,episode_length,score,epsilon,episode
8.0,8.0,0.0,0.05442730636531712,608
28.0,28.0,2.0,0.0543728790589518,609
13.0,13.0,0.0,0.054318506179892846,610
13.0,13.0,0.0,0.05426418767371295,611
28.0,28.0,2.0,0.05420992348603924,612
12.0,12.0,0.0,0.0541557135625532,613
4.0,4.0,0.0,0.05410155784899064,614
18.0,18.0,1.0,0.05404745629114165,615
13.0,13.0,0.0,0.053993408834850515,616
24.0,24.0,1.0,0.053939415426015665,617
18.0,18.0,1.0,0.05388547601058965,618
23.0,23.0,1.0,0.05383159053457906,619
23.0,23.0,1.0,0.05377775894404448,620
8.0,8.0,0.0,0.05372398118510044,621
13.0,13.0,0.0,0.05367025720391534,622
33.0,33.0,2.0,0.053616586946711425,623
4.0,4.0,0.0,0.05356297035976471,624
53.0,53.0,4.0,0.05350940738940495,625
20.0,20.0,1.0,0.05345589798201554,626
23.0,23.0,1.0,0.053402442084033525,627
4.0,4.0,0.0,0.053349039641949494,628
13.0,13.0,0.0,0.053295690602307544,629
13.0,13.0,0.0,0.05324239491170524,630
17.0,17.0,1.0,0.053189152516793535,631
23.0,23.0,1.0,0.05313596336427674,632
23.0,23.0,1.0,0.05308282740091246,633
73.0,73.0,6.0,0.05302974457351155,634
53.0,53.0,4.0,0.05297671482893804,635
4.0,4.0,0.0,0.0529237381141091,636
11.0,11.0,0.0,0.052870814375994994,637
23.0,23.0,1.0,0.052817943561619,638
13.0,13.0,0.0,0.05276512561805738,639
13.0,13.0,0.0,0.05271236049243932,640
30.0,30.0,2.0,0.05265964813194688,641
4.0,4.0,0.0,0.05260698848381493,642
13.0,13.0,0.0,0.05255438149533112,643
4.0,4.0,0.0,0.05250182711383579,644
4.0,4.0,0.0,0.05244932528672195,645
48.0,48.0,4.0,0.052396875961435226,646
12.0,12.0,0.0,0.05234447908547379,647
13.0,13.0,0.0,0.05229213460638831,648
13.0,13.0,0.0,0.05223984247178192,649
13.0,13.0,0.0,0.05218760262931014,650
24.0,24.0,1.0,0.05213541502668083,651
4.0,4.0,0.0,0.05208327961165415,652
10.0,10.0,0.0,0.05203119633204249,653
13.0,13.0,0.0,0.05197916513571045,654
23.0,23.0,1.0,0.05192718597057474,655
20.0,20.0,1.0,0.05187525878460417,656
23.0,23.0,1.0,0.05182338352581956,657
43.0,43.0,3.0,0.05177156014229374,658
33.0,33.0,2.0,0.05171978858215145,659
10.0,10.0,0.0,0.0516680687935693,660
30.0,30.0,2.0,0.051616400724775725,661
12.0,12.0,0.0,0.05156478432405095,662
33.0,33.0,2.0,0.051513219539726894,663
10.0,10.0,0.0,0.051461706320187164,664
13.0,13.0,0.0,0.05141024461386698,665
40.0,40.0,3.0,0.05135883436925311,666
4.0,4.0,0.0,0.05130747553488386,667
33.0,33.0,2.0,0.051256168059348975,668
13.0,13.0,0.0,0.051204911891289624,669
33.0,33.0,2.0,0.05115370697939833,670
23.0,23.0,1.0,0.05110255327241894,671
16.0,16.0,1.0,0.05105145071914652,672
43.0,43.0,3.0,0.05100039926842737,673
23.0,23.0,1.0,0.050949398869158946,674
23.0,23.0,1.0,0.050898449470289785,675
19.0,19.0,1.0,0.0508475510208195,676
4.0,4.0,0.0,0.05079670346979868,677
48.0,48.0,4.0,0.050745906766328876,678
13.0,13.0,0.0,0.05069516085956255,679
36.0,36.0,3.0,0.050644465698702984,680
18.0,18.0,1.0,0.05059382123300428,681
13.0,13.0,0.0,0.05054322741177127,682
4.0,4.0,0.0,0.0504926841843595,683
43.0,43.0,3.0,0.05044219150017514,684
8.0,8.0,0.0,0.05039174930867497,685
31.0,31.0,2.0,0.05034135755936629,686
33.0,33.0,2.0,0.050291016201806926,687
13.0,13.0,0.0,0.05024072518560512,688
23.0,23.0,1.0,0.050190484460419516,689
10.0,10.0,0.0,0.050140293975959094,690
19.0,19.0,1.0,0.050090153681983135,691
12.0,12.0,0.0,0.05004006352830115,692
12.0,12.0,0.0,0.04999002346477285,693
13.0,13.0,0.0,0.049940033441308075,694
12.0,12.0,0.0,0.049890093407866765,695
8.0,8.0,0.0,0.049840203314458896,696
13.0,13.0,0.0,0.04979036311114444,697
4.0,4.0,0.0,0.04974057274803329,698
23.0,23.0,1.0,0.049690832175285256,699
12.0,12.0,0.0,0.04964114134310997,700
20.0,20.0,1.0,0.049591500201766864,701
9.0,9.0,0.0,0.0495419087015651,702
28.0,28.0,2.0,0.049492366792863535,703
18.0,18.0,1.0,0.04944287442607067,704
13.0,13.0,0.0,0.0493934315516446,705
4.0,4.0,0.0,0.049344038120092956,706
8.0,8.0,0.0,0.049294694081972866,707
23.0,23.0,1.0,0.049245399387890895,708
13.0,13.0,0.0,0.049196153988503,709
4.0,4.0,0.0,0.0491469578345145,710
23.0,23.0,1.0,0.049097810876679984,711
13.0,13.0,0.0,0.0490487130658033,712
23.0,23.0,1.0,0.0489996643527375,713
13.0,13.0,0.0,0.04895066468838476,714
13.0,13.0,0.0,0.04890171402369637,715
22.0,22.0,1.0,0.04885281230967267,716
33.0,33.0,2.0,0.048803959497363,717
13.0,13.0,0.0,0.048755155537865635,718
31.0,31.0,2.0,0.04870640038232777,719
63.0,63.0,5.0,0.048657693981945443,720
4.0,4.0,0.0,0.048609036287963495,721
45.0,45.0,4.0,0.04856042725167553,722
8.0,8.0,0.0,0.048511866824423856,723
13.0,13.0,0.0,0.04846335495759943,724
23.0,23.0,1.0,0.048414891602641834,725
10.0,10.0,0.0,0.04836647671103919,726
16.0,16.0,1.0,0.04831811023432815,727
13.0,13.0,0.0,0.048269792124093824,728
18.0,18.0,1.0,0.04822152233196973,729
33.0,33.0,2.0,0.04817330080963776,730
13.0,13.0,0.0,0.04812512750882812,731
4.0,4.0,0.0,0.048077002381319296,732
4.0,4.0,0.0,0.04802892537893798,733
4.0,4.0,0.0,0.04798089645355904,734
4.0,4.0,0.0,0.04793291555710548,735
28.0,28.0,2.0,0.047884982641548376,736
45.0,45.0,4.0,0.04783709765890683,737
33.0,33.0,2.0,0.04778926056124792,738
8.0,8.0,0.0,0.04774147130068668,739
53.0,53.0,4.0,0.04769372982938599,740
45.0,45.0,4.0,0.0476460360995566,741
15.0,15.0,1.0,0.04759839006345704,742
53.0,53.0,4.0,0.047550791673393586,743
8.0,8.0,0.0,0.04750324088172019,744
8.0,8.0,0.0,0.04745573764083847,745
29.0,29.0,2.0,0.04740828190319763,746
24.0,24.0,1.0,0.04736087362129443,747
13.0,13.0,0.0,0.047313512747673134,748
9.0,9.0,0.0,0.04726619923492546,749
11.0,11.0,0.0,0.04721893303569054,750
14.0,14.0,0.0,0.047171714102654846,751
83.0,83.0,7.0,0.04712454238855219,752
18.0,18.0,1.0,0.047077417846163636,753
23.0,23.0,1.0,0.04703034042831747,754
45.0,45.0,4.0,0.04698331008788915,755
40.0,40.0,3.0,0.04693632677780126,756
39.0,39.0,3.0,0.04688939045102346,757
25.0,25.0,2.0,0.04684250106057244,758
33.0,33.0,2.0,0.046795658559511864,759
13.0,13.0,0.0,0.04674886290095235,760
13.0,13.0,0.0,0.0467021140380514,761
15.0,15.0,1.0,0.046655411924013346,762
40.0,40.0,3.0,0.04660875651208933,763
14.0,14.0,0.0,0.04656214775557724,764
23.0,23.0,1.0,0.04651558560782166,765
23.0,23.0,1.0,0.046469070022213836,766
14.0,14.0,0.0,0.046422600952191626,767
14.0,14.0,0.0,0.04637617835123943,768
23.0,23.0,1.0,0.04632980217288819,769
23.0,23.0,1.0,0.046283472370715305,770
23.0,23.0,1.0,0.04623718889834459,771
73.0,73.0,6.0,0.046190951709446246,772
33.0,33.0,2.0,0.0461447607577368,773
27.0,27.0,2.0,0.04609861599697906,774
23.0,23.0,1.0,0.04605251738098208,775
32.0,32.0,2.0,0.0460064648636011,776
23.0,23.0,1.0,0.0459604583987375,777
43.0,43.0,3.0,0.04591449794033876,778
53.0,53.0,4.0,0.04586858344239842,779
63.0,63.0,5.0,0.045822714858956025,780
33.0,33.0,2.0,0.04577689214409707,781
28.0,28.0,2.0,0.04573111525195297,782
23.0,23.0,1.0,0.045685384136701014,783
41.0,41.0,3.0,0.045639698752564316,784
33.0,33.0,2.0,0.04559405905381175,785
27.0,27.0,2.0,0.04554846499475794,786
13.0,13.0,0.0,0.04550291652976318,787
53.0,53.0,4.0,0.04545741361323342,788
28.0,28.0,2.0,0.045411956199620185,789
23.0,23.0,1.0,0.04536654424342056,790
46.0,46.0,4.0,0.045321177699177144,791
18.0,18.0,1.0,0.04527585652147797,792
28.0,28.0,2.0,0.04523058066495649,793
13.0,13.0,0.0,0.04518535008429154,794
56.0,56.0,5.0,0.04514016473420725,795
33.0,33.0,2.0,0.04509502456947304,796
23.0,23.0,1.0,0.04504992954490357,797
88.0,88.0,8.0,0.045004879615358664,798
43.0,43.0,3.0,0.0449598747357433,799
18.0,18.0,1.0,0.04491491486100756,800
77.0,77.0,7.0,0.04486999994614655,801
23.0,23.0,1.0,0.0448251299462004,802
16.0,16.0,1.0,0.0447803048162542,803
23.0,23.0,1.0,0.044735524511437946,804
23.0,23.0,1.0,0.04469078898692651,805
23.0,23.0,1.0,0.044646098197939584,806
21.0,21.0,1.0,0.044601452099741645,807
23.0,23.0,1.0,0.0445568506476419,808
23.0,23.0,1.0,0.04451229379699426,809
73.0,73.0,6.0,0.04446778150319726,810
33.0,33.0,2.0,0.044423313721694065,811
43.0,43.0,3.0,0.04437889040797237,812
17.0,17.0,1.0,0.044334511517564394,813
77.0,77.0,7.0,0.04429017700604683,814
25.0,25.0,2.0,0.044245886829040786,815
37.0,37.0,3.0,0.044201640942211746,816
43.0,43.0,3.0,0.04415743930126954,817
16.0,16.0,1.0,0.044113281861968265,818
73.0,73.0,6.0,0.044069168580106295,819
22.0,22.0,1.0,0.044025099411526186,820
10.0,10.0,0.0,0.04398107431211466,821
13.0,13.0,0.0,0.043937093237802545,822
38.0,38.0,3.0,0.043893156144564745,823
37.0,37.0,3.0,0.04384926298842018,824
17.0,17.0,1.0,0.04380541372543176,825
23.0,23.0,1.0,0.04376160831170633,826
23.0,23.0,1.0,0.04371784670339462,827
13.0,13.0,0.0,0.043674128856691224,828
23.0,23.0,1.0,0.043630454727834535,829
5.0,5.0,0.0,0.0435868242731067,830
47.0,47.0,4.0,0.043543237448833594,831
63.0,63.0,5.0,0.04349969421138476,832
43.0,43.0,3.0,0.04345619451717338,833
38.0,38.0,3.0,0.04341273832265621,834
41.0,41.0,3.0,0.04336932558433355,835
23.0,23.0,1.0,0.043325956258749215,836
23.0,23.0,1.0,0.043282630302490466,837
23.0,23.0,1.0,0.043239347672187976,838
23.0,23.0,1.0,0.043196108324515786,839
26.0,26.0,2.0,0.04315291221619127,840
33.0,33.0,2.0,0.04310975930397508,841
33.0,33.0,2.0,0.043066649544671105,842
53.0,53.0,4.0,0.043023582895126436,843
23.0,23.0,1.0,0.04298055931223131,844
8.0,8.0,0.0,0.04293757875291908,845
18.0,18.0,1.0,0.04289464117416616,846
23.0,23.0,1.0,0.042851746532991994,847
5.0,5.0,0.0,0.042808894786459,848
13.0,13.0,0.0,0.042766085891672544,849
41.0,41.0,3.0,0.04272331980578087,850
9.0,9.0,0.0,0.04268059648597509,851
33.0,33.0,2.0,0.04263791588948911,852
33.0,33.0,2.0,0.042595277973599625,853
13.0,13.0,0.0,0.04255268269562602,854
19.0,19.0,1.0,0.0425101300129304,855
33.0,33.0,2.0,0.042467619882917466,856
53.0,53.0,4.0,0.042425152263034546,857
23.0,23.0,1.0,0.04238272711077151,858
23.0,23.0,1.0,0.04234034438366074,859
23.0,23.0,1.0,0.042298004039277075,860
33.0,33.0,2.0,0.042255706035237796,861
23.0,23.0,1.0,0.04221345032920256,862
39.0,39.0,3.0,0.04217123687887336,863
29.0,29.0,2.0,0.042129065641994486,864
23.0,23.0,1.0,0.04208693657635249,865
21.0,21.0,1.0,0.04204484963977614,866
14.0,14.0,0.0,0.042002804790136364,867
43.0,43.0,3.0,0.04196080198534623,868
33.0,33.0,2.0,0.04191884118336088,869
63.0,63.0,5.0,0.04187692234217752,870
33.0,33.0,2.0,0.04183504541983534,871
33.0,33.0,2.0,0.0417932103744155,872
63.0,63.0,5.0,0.041751417164041085,873
38.0,38.0,3.0,0.041709665746877046,874
28.0,28.0,2.0,0.04166795608113017,875
4.0,4.0,0.0,0.04162628812504904,876
53.0,53.0,4.0,0.04158466183692399,877
47.0,47.0,4.0,0.04154307717508707,878
33.0,33.0,2.0,0.041501534097911984,879
18.0,18.0,1.0,0.04146003256381407,880
29.0,29.0,2.0,0.04141857253125026,881
23.0,23.0,1.0,0.04137715395871901,882
23.0,23.0,1.0,0.04133577680476029,883
43.0,43.0,3.0,0.04129444102795553,884
23.0,23.0,1.0,0.04125314658692757,885
59.0,59.0,5.0,0.041211893440340645,886
23.0,23.0,1.0,0.0411706815469003,887
23.0,23.0,1.0,0.0411295108653534,888
19.0,19.0,1.0,0.04108838135448805,889
21.0,21.0,1.0,0.04104729297313356,890
33.0,33.0,2.0,0.041006245680160425,891
23.0,23.0,1.0,0.040965239434480265,892
13.0,13.0,0.0,0.04092427419504578,893
93.0,93.0,8.0,0.040883349920850735,894
13.0,13.0,0.0,0.04084246657092989,895
23.0,23.0,1.0,0.04080162410435896,896
53.0,53.0,4.0,0.0407608224802546,897
13.0,13.0,0.0,0.04072006165777435,898
33.0,33.0,2.0,0.040679341596116574,899
33.0,33.0,2.0,0.04063866225452046,900
21.0,21.0,1.0,0.04059802359226594,901
38.0,38.0,3.0,0.04055742556867368,902
9.0,9.0,0.0,0.040516868143105005,903
33.0,33.0,2.0,0.0404763512749619,904
33.0,33.0,2.0,0.040435874923686936,905
23.0,23.0,1.0,0.04039543904876325,906
13.0,13.0,0.0,0.04035504360971449,907
23.0,23.0,1.0,0.040314688566104775,908
43.0,43.0,3.0,0.04027437387753867,909
53.0,53.0,4.0,0.04023409950366113,910
48.0,48.0,4.0,0.04019386540415747,911
43.0,43.0,3.0,0.04015367153875331,912
23.0,23.0,1.0,0.04011351786721455,913
53.0,53.0,4.0,0.040073404349347336,914
23.0,23.0,1.0,0.04003333094499799,915
53.0,53.0,4.0,0.03999329761405299,916
13.0,13.0,0.0,0.03995330431643894,917
33.0,33.0,2.0,0.0399133510121225,918
33.0,33.0,2.0,0.03987343766111037,919
23.0,23.0,1.0,0.03983356422344926,920
43.0,43.0,3.0,0.03979373065922581,921
45.0,45.0,4.0,0.03975393692856659,922
43.0,43.0,3.0,0.03971418299163802,923
12.0,12.0,0.0,0.03967446880864638,924
42.0,42.0,3.0,0.039634794339837735,925
71.0,71.0,6.0,0.039595159545497895,926
8.0,8.0,0.0,0.039555564385952396,927
19.0,19.0,1.0,0.039516008821566445,928
163.0,163.0,15.0,0.03947649281274488,929
23.0,23.0,1.0,0.039437016319932135,930
33.0,33.0,2.0,0.0393975793036122,931
23.0,23.0,1.0,0.039358181724308584,932
23.0,23.0,1.0,0.03931882354258428,933
63.0,63.0,5.0,0.039279504719041694,934
63.0,63.0,5.0,0.039240225214322653,935
13.0,13.0,0.0,0.03920098498910833,936
33.0,33.0,2.0,0.039161784004119224,937
49.0,49.0,4.0,0.0391226222201151,938
39.0,39.0,3.0,0.039083499597894984,939
23.0,23.0,1.0,0.03904441609829709,940
43.0,43.0,3.0,0.039005371682198794,941
73.0,73.0,6.0,0.038966366310516594,942
23.0,23.0,1.0,0.038927399944206076,943
20.0,20.0,1.0,0.03888847254426187,944
98.0,98.0,9.0,0.03884958407171761,945
73.0,73.0,6.0,0.038810734487645895,946
43.0,43.0,3.0,0.03877192375315825,947
133.0,133.0,12.0,0.038733151829405094,948
43.0,43.0,3.0,0.03869441867757569,949
43.0,43.0,3.0,0.038655724258898114,950
29.0,29.0,2.0,0.03861706853463921,951
53.0,53.0,4.0,0.03857845146610457,952
83.0,83.0,7.0,0.038539873014638466,953
18.0,18.0,1.0,0.03850133314162383,954
33.0,33.0,2.0,0.03846283180848221,955
93.0,93.0,8.0,0.03842436897667373,956
33.0,33.0,2.0,0.03838594460769706,957
83.0,83.0,7.0,0.03834755866308936,958
43.0,43.0,3.0,0.03830921110442627,959
79.0,79.0,7.0,0.03827090189332184,960
31.0,31.0,2.0,0.03823263099142852,961
22.0,22.0,1.0,0.03819439836043709,962
71.0,71.0,6.0,0.03815620396207665,963
15.0,15.0,1.0,0.03811804775811457,964
33.0,33.0,2.0,0.03807992971035646,965
20.0,20.0,1.0,0.038041849780646106,966
23.0,23.0,1.0,0.03800380793086546,967
8.0,8.0,0.0,0.0379658041229346,968
11.0,11.0,0.0,0.03792783831881166,969
23.0,23.0,1.0,0.03788991048049285,970
23.0,23.0,1.0,0.03785202057001236,971
19.0,19.0,1.0,0.03781416854944234,972
40.0,40.0,3.0,0.0377763543808929,973
21.0,21.0,1.0,0.037738578026512,974
33.0,33.0,2.0,0.03770083944848549,975
23.0,23.0,1.0,0.03766313860903701,976
23.0,23.0,1.0,0.03762547547042797,977
23.0,23.0,1.0,0.037587849994957546,978
73.0,73.0,6.0,0.03755026214496259,979
16.0,16.0,1.0,0.03751271188281763,980
103.0,103.0,9.0,0.03747519917093481,981
29.0,29.0,2.0,0.03743772397176388,982
33.0,33.0,2.0,0.03740028624779211,983
12.0,12.0,0.0,0.03736288596154432,984
23.0,23.0,1.0,0.037325523075582775,985
18.0,18.0,1.0,0.037288197552507195,986
23.0,23.0,1.0,0.03725090935495469,987
22.0,22.0,1.0,0.037213658445599734,988
33.0,33.0,2.0,0.037176444787154136,989
23.0,23.0,1.0,0.037139268342366985,990
18.0,18.0,1.0,0.03710212907402462,991
68.0,68.0,6.0,0.03706502694495059,992
92.0,92.0,8.0,0.03702796191800564,993
38.0,38.0,3.0,0.036990933956087636,994
47.0,47.0,4.0,0.03695394302213155,995
13.0,13.0,0.0,0.03691698907910942,996
43.0,43.0,3.0,0.03688007209003031,997
117.0,117.0,11.0,0.03684319201794028,998
141.0,141.0,13.0,0.03680634882592234,999
110.0,110.0,10.0,0.03676954247709642,1000
18.0,18.0,1.0,0.03673277293461932,1001
33.0,33.0,2.0,0.036696040161684707,1002
23.0,23.0,1.0,0.036659344121523024,1003
43.0,43.0,3.0,0.0366226847774015,1004
13.0,13.0,0.0,0.0365860620926241,1005
63.0,63.0,5.0,0.03654947603053148,1006
21.0,21.0,1.0,0.036512926554500946,1007
83.0,83.0,7.0,0.036476413627946444,1008
173.0,173.0,16.0,0.0364399372143185,1009
33.0,33.0,2.0,0.03640349727710418,1010
143.0,143.0,13.0,0.036367093779827074,1011
43.0,43.0,3.0,0.03633072668604725,1012
53.0,53.0,4.0,0.0362943959593612,1013
53.0,53.0,4.0,0.03625810156340184,1014
33.0,33.0,2.0,0.03622184346183844,1015
84.0,84.0,7.0,0.0361856216183766,1016
23.0,23.0,1.0,0.036149435996758225,1017
49.0,49.0,4.0,0.036113286560761466,1018
53.0,53.0,4.0,0.03607717327420071,1019
23.0,23.0,1.0,0.036041096100926505,1020
66.0,66.0,6.0,0.03600505500482558,1021
28.0,28.0,2.0,0.03596904994982075,1022
63.0,63.0,5.0,0.035933080899870934,1023
28.0,28.0,2.0,0.03589714781897106,1024
37.0,37.0,3.0,0.03586125067115209,1025
38.0,38.0,3.0,0.035825389420480934,1026
200.0,200.0,19.0,0.035789564031060456,1027
43.0,43.0,3.0,0.035753774467029396,1028
173.0,173.0,16.0,0.035718020692562365,1029
140.0,140.0,13.0,0.0356823026718698,1030
82.0,82.0,7.0,0.03564662036919793,1031
23.0,23.0,1.0,0.03561097374882873,1032
53.0,53.0,4.0,0.0355753627750799,1033
30.0,30.0,2.0,0.035539787412304825,1034
29.0,29.0,2.0,0.03550424762489252,1035
78.0,78.0,7.0,0.03546874337726763,1036
45.0,45.0,4.0,0.035433274633890365,1037
33.0,33.0,2.0,0.03539784135925647,1038
42.0,42.0,3.0,0.03536244351789721,1039
113.0,113.0,10.0,0.03532708107437931,1040
23.0,23.0,1.0,0.03529175399330493,1041
37.0,37.0,3.0,0.03525646223931163,1042
23.0,23.0,1.0,0.035221205777072315,1043
63.0,63.0,5.0,0.035185984571295244,1044
153.0,153.0,14.0,0.03515079858672395,1045
23.0,23.0,1.0,0.03511564778813723,1046
113.0,113.0,10.0,0.03508053214034909,1047
111.0,111.0,10.0,0.03504545160820874,1048
16.0,16.0,1.0,0.03501040615660053,1049
63.0,63.0,5.0,0.03497539575044393,1050
53.0,53.0,4.0,0.03494042035469348,1051
43.0,43.0,3.0,0.03490547993433879,1052
43.0,43.0,3.0,0.03487057445440445,1053
200.0,200.0,19.0,0.034835703879950046,1054
57.0,57.0,5.0,0.034800868176070095,1055
23.0,23.0,1.0,0.03476606730789403,1056
61.0,61.0,5.0,0.034731301240586133,1057
111.0,111.0,10.0,0.03469656993934555,1058
73.0,73.0,6.0,0.0346618733694062,1059
20.0,20.0,1.0,0.0346272114960368,1060
58.0,58.0,5.0,0.03459258428454076,1061
143.0,143.0,13.0,0.034557991700256224,1062
77.0,77.0,7.0,0.03452343370855597,1063
63.0,63.0,5.0,0.03448891027484741,1064
43.0,43.0,3.0,0.034454421364572566,1065
17.0,17.0,1.0,0.034419966943207994,1066
53.0,53.0,4.0,0.03438554697626479,1067
28.0,28.0,2.0,0.03435116142928852,1068
29.0,29.0,2.0,0.03431681026785923,1069
31.0,31.0,2.0,0.03428249345759137,1070
83.0,83.0,7.0,0.03424821096413378,1071
133.0,133.0,12.0,0.034213962753169645,1072
80.0,80.0,7.0,0.03417974879041648,1073
43.0,43.0,3.0,0.034145569041626064,1074
28.0,28.0,2.0,0.03411142347258444,1075
38.0,38.0,3.0,0.03407731204911185,1076
43.0,43.0,3.0,0.03404323473706274,1077
73.0,73.0,6.0,0.03400919150232568,1078
45.0,45.0,4.0,0.03397518231082336,1079
143.0,143.0,13.0,0.033941207128512535,1080
73.0,73.0,6.0,0.033907265921384024,1081
65.0,65.0,6.0,0.03387335865546264,1082
33.0,33.0,2.0,0.03383948529680718,1083
73.0,73.0,6.0,0.03380564581151037,1084
33.0,33.0,2.0,0.033771840165698855,1085
93.0,93.0,8.0,0.03373806832553316,1086
33.0,33.0,2.0,0.03370433025720763,1087
125.0,125.0,12.0,0.03367062592695042,1088
16.0,16.0,1.0,0.03363695530102347,1089
68.0,68.0,6.0,0.03360331834572245,1090
173.0,173.0,16.0,0.033569715027376726,1091
43.0,43.0,3.0,0.03353614531234935,1092
35.0,35.0,3.0,0.033502609167037005,1093
107.0,107.0,10.0,0.03346910655786997,1094
63.0,63.0,5.0,0.0334356374513121,1095
68.0,68.0,6.0,0.03340220181386079,1096
38.0,38.0,3.0,0.03336879961204693,1097
28.0,28.0,2.0,0.03333543081243488,1098
23.0,23.0,1.0,0.033302095381622446,1099
21.0,21.0,1.0,0.03326879328624082,1100
63.0,63.0,5.0,0.03323552449295458,1101
83.0,83.0,7.0,0.03320228896846163,1102
200.0,200.0,19.0,0.033169086679493164,1103
13.0,13.0,0.0,0.03313591759281367,1104
62.0,62.0,5.0,0.033102781675220856,1105
23.0,23.0,1.0,0.03306967889354564,1106
61.0,61.0,5.0,0.033036609214652096,1107
27.0,27.0,2.0,0.033003572605437445,1108
27.0,27.0,2.0,0.032970569032832006,1109
107.0,107.0,10.0,0.03293759846379917,1110
4.0,4.0,0.0,0.032904660865335375,1111
200.0,200.0,19.0,0.03287175620447004,1112
71.0,71.0,6.0,0.03283888444826557,1113
108.0,108.0,10.0,0.032806045563817304,1114
37.0,37.0,3.0,0.032773239518253484,1115
123.0,123.0,11.0,0.03274046627873523,1116
53.0,53.0,4.0,0.0327077258124565,1117
33.0,33.0,2.0,0.03267501808664404,1118
131.0,131.0,12.0,0.03264234306855739,1119
73.0,73.0,6.0,0.032609700725488834,1120
82.0,82.0,7.0,0.03257709102476335,1121
13.0,13.0,0.0,0.032544513933738584,1122
58.0,58.0,5.0,0.032511969419804845,1123
83.0,83.0,7.0,0.03247945745038504,1124
93.0,93.0,8.0,0.03244697799293465,1125
91.0,91.0,8.0,0.03241453101494172,1126
33.0,33.0,2.0,0.032382116483926776,1127
43.0,43.0,3.0,0.03234973436744285,1128
29.0,29.0,2.0,0.03231738463307541,1129
47.0,47.0,4.0,0.03228506724844234,1130
103.0,103.0,9.0,0.032252782181193894,1131
33.0,33.0,2.0,0.0322205293990127,1132
19.0,19.0,1.0,0.03218830886961369,1133
62.0,62.0,5.0,0.03215612056074408,1134
103.0,103.0,9.0,0.03212396444018333,1135
23.0,23.0,1.0,0.03209184047574315,1136
93.0,93.0,8.0,0.03205974863526741,1137
32.0,32.0,2.0,0.03202768888663214,1138
27.0,27.0,2.0,0.03199566119774551,1139
23.0,23.0,1.0,0.03196366553654777,1140
43.0,43.0,3.0,0.03193170187101122,1141
91.0,91.0,8.0,0.03189977016914021,1142
54.0,54.0,4.0,0.03186787039897107,1143
35.0,35.0,3.0,0.0318360025285721,1144
52.0,52.0,4.0,0.03180416652604352,1145
200.0,200.0,19.0,0.03177236235951748,1146
31.0,31.0,2.0,0.03174058999715796,1147
93.0,93.0,8.0,0.0317088494071608,1148
200.0,200.0,19.0,0.03167714055775364,1149
18.0,18.0,1.0,0.03164546341719589,1150
73.0,73.0,6.0,0.03161381795377869,1151
13.0,13.0,0.0,0.03158220413582491,1152
57.0,57.0,5.0,0.03155062193168909,1153
36.0,36.0,3.0,0.031519071309757396,1154
23.0,23.0,1.0,0.03148755223844764,1155
103.0,103.0,9.0,0.03145606468620919,1156
28.0,28.0,2.0,0.031424608621522986,1157
33.0,33.0,2.0,0.03139318401290146,1158
47.0,47.0,4.0,0.03136179082888856,1159
158.0,158.0,15.0,0.03133042903805967,1160
33.0,33.0,2.0,0.031299098609021615,1161
33.0,33.0,2.0,0.03126779951041259,1162
200.0,200.0,19.0,0.03123653171090218,1163
23.0,23.0,1.0,0.031205295179191277,1164
31.0,31.0,2.0,0.031174089884012084,1165
33.0,33.0,2.0,0.031142915794128073,1166
73.0,73.0,6.0,0.031111772878333943,1167
133.0,133.0,12.0,0.03108066110545561,1168
37.0,37.0,3.0,0.031049580444350154,1169
33.0,33.0,2.0,0.031018530863905804,1170
101.0,101.0,9.0,0.030987512333041898,1171
63.0,63.0,5.0,0.030956524820708858,1172
23.0,23.0,1.0,0.030925568295888148,1173
200.0,200.0,19.0,0.03089464272759226,1174
113.0,113.0,10.0,0.030863748084864667,1175
43.0,43.0,3.0,0.030832884336779803,1176
153.0,153.0,14.0,0.030802051452443024,1177
71.0,71.0,6.0,0.03077124940099058,1178
33.0,33.0,2.0,0.03074047815158959,1179
193.0,193.0,18.0,0.030709737673438,1180
37.0,37.0,3.0,0.030679027935764564,1181
73.0,73.0,6.0,0.0306483489078288,1182
200.0,200.0,19.0,0.030617700558920973,1183
200.0,200.0,19.0,0.030587082858362053,1184
29.0,29.0,2.0,0.030556495775503692,1185
50.0,50.0,4.0,0.030525939279728187,1186
43.0,43.0,3.0,0.03049541334044846,1187
200.0,200.0,19.0,0.030464917927108013,1188
173.0,173.0,16.0,0.030434453009180906,1189
4.0,4.0,0.0,0.030404018556171725,1190
41.0,41.0,3.0,0.030373614537615553,1191
30.0,30.0,2.0,0.030343240923077937,1192
51.0,51.0,4.0,0.03031289768215486,1193
198.0,198.0,19.0,0.030282584784472703,1194
53.0,53.0,4.0,0.03025230219968823,1195
111.0,111.0,10.0,0.030222049897488543,1196
38.0,38.0,3.0,0.030191827847591054,1197
91.0,91.0,8.0,0.030161636019743462,1198
93.0,93.0,8.0,0.030131474383723718,1199
200.0,200.0,19.0,0.030101342909339995,1200
46.0,46.0,4.0,0.030071241566430654,1201
57.0,57.0,5.0,0.030041170324864225,1202
123.0,123.0,11.0,0.03001112915453936,1203
25.0,25.0,2.0,0.029981118025384824,1204
65.0,65.0,6.0,0.029951136907359437,1205
200.0,200.0,19.0,0.029921185770452077,1206
